building_id,cv,ac_24,ac_168,dominant_period,energy_ratio,spectral_entropy,baseload_ratio,peak_to_trough,ramp_steepness,trend_strength,seasonal_strength_24,seasonal_strength_168,weekend_weekday_ratio,dow_range,profile_consistency_mean,profile_consistency_std,interdaily_stability,intradaily_variability,stability,lumpiness,permutation_entropy,dfa_alpha,skewness,kurtosis,dynamic_range,flat_spot_frac,harmonic_ratio,n_spectral_peaks,annual_amplitude,ac_divergence,trend_shift,band24_traj_std,band24_traj_trend,level_traj_trend,halves_var_logratio,site,btype
Cockatoo_assembly_Genoveva,0.4066242641612742,0.645502122798308,0.5626225307640482,23.813953488372093,0.4276061165281346,0.6139287532393667,0.6042559825395588,2.528368794326241,0.45833658118325665,0.22447535689554676,0.5301444481656407,0.08022611970845273,0.8943312767804223,0.14599175734654377,0.7780515226303227,0.1923210177738945,0.4482853926085132,0.31241112896594386,0.09048416591636467,0.17177211896286676,0.9263850493620445,0.7301767548730275,0.5462954643278293,0.27985610839912933,1.7204346882633401,0.008561643835616438,0.2331038507991981,10.0,0.20124287801655713,0.1150539963664946,0.016802685612510786,0.1286313022794021,-0.1250845478945237,-0.07841443703817454,0.14109769002419756,Cockatoo,assembly
Cockatoo_assembly_Griselda,0.33719335887767127,0.8798020095070388,0.7843435311828388,23.813953488372093,0.5766672406748996,0.4788120974292946,0.7141573482428115,2.0854126679462572,0.42172523961661346,0.6014573470272185,0.6198107744370415,0.1417675783842327,0.8945877053992013,0.13578429902002553,0.7577706271343864,0.34055986791386905,0.3757643227762487,0.15562409479585645,0.32881715523803295,0.11770695679523645,0.8858887613288059,0.7738676171933034,0.3558170149620629,-1.2926512630296614,1.0629430736849355,0.008561643835616438,0.15721668537182557,13.0,0.5039326342221959,0.10195357674856587,0.04654444742327504,0.20593325854517106,0.06932077213608438,-0.06623885364758296,0.191579417385231,Cockatoo,assembly
Cockatoo_assembly_Heath,0.37835041346727,0.8263010147473263,0.7947035947804801,23.813953488372093,0.4976857199792736,0.558131707827768,0.682170542635659,1.9025923016496464,0.26914552251149554,0.6226502193849899,0.5217737475853899,0.13158769843754992,0.8828115102118499,0.15139669007076495,0.7579100627878097,0.21100546697401004,0.2778663096815571,0.15736309319928352,0.413107044757035,0.08550730529024479,0.9280750563110959,0.684712978081759,0.47092666653133564,-0.2231216989668332,1.4907492216623426,0.008561643835616438,0.19498073948984873,12.0,0.7755840657777904,0.1684181524047924,0.29844630539083933,0.1522447095520387,0.21956858907944576,-0.5204029400713623,-0.4996029086804798,Cockatoo,assembly
Cockatoo_assembly_Meredith,0.29454892139208316,0.8626109685402543,0.8241883325511261,23.813953488372093,0.5347077393230106,0.514701364823786,0.7442022545359159,1.6677820267686425,0.1572977412577973,0.7407347668185471,0.6297306334716368,0.22849052738543718,0.8821044690074514,0.13818297673482663,0.8344057563501581,0.1626647046273783,0.289153064422234,0.1260346432575513,0.47800841256054344,0.0409450330188518,0.8659906939552645,0.7618326481204768,0.2032257764902695,-0.8516483591587547,1.0410322972265633,0.008561643835616438,0.13932286359469043,15.0,0.5235619015337745,0.15486256056618009,0.3724866954426598,0.1476979720498362,0.2904959834872124,0.5622223976831873,0.22921430996915865,Cockatoo,assembly
Cockatoo_assembly_Pierre,0.2277627846542023,0.7745527352625233,0.7234563369834285,23.813953488372093,0.6368106550124303,0.472735985754719,0.7906855049712194,1.6237006237006235,0.1805337519623234,0.31597745880603545,0.6649850031895692,0.12050167471000528,1.0020267236376321,0.0716625105655196,0.8525342972586577,0.13721753232580017,0.5511683440852694,0.19042178681411015,0.11342094048348993,0.14037175606888339,0.8489324953180392,0.6619615106402035,0.5368988443830786,-0.21853656935828658,0.8802451560654033,0.008561643835616438,0.06309186688009438,14.0,0.21114513093342205,0.16681912942488253,0.061534251285688756,0.1286176051161167,0.08488786415948413,0.07983667466075964,0.35842144010406096,Cockatoo,assembly
Cockatoo_assembly_Ralph,0.13986637401288998,0.48957166842015354,0.354452571954482,23.813953488372093,0.11944598652295911,0.7890349824668955,1.032312925170068,1.171145685997171,0.04464285714285715,0.41684211447256636,0.14774899441969924,0.13602578058899706,1.0635382864006595,0.07650690768432895,0.3884067305311136,0.35981682022362466,0.08391410565281907,0.3712813201726,0.3090238566760032,0.05964072310310628,0.977568770863528,0.8573110448278606,0.04894168047150548,0.3140713095580199,0.5712118270414823,0.008561643835616438,0.4459134663343578,7.0,0.21862207494573802,0.3078415626161296,0.04116124844797393,0.11146447077405786,0.211114288601802,0.031271958750576596,-0.16628856570970232,Cockatoo,assembly
Cockatoo_assembly_Rodger,0.24971255983909108,0.810265096122327,0.822614652748023,23.813953488372093,0.6390410233365614,0.4575259145546446,0.8054193583632665,1.6632316570486398,0.28812193556317345,0.392818557055427,0.8038810534179512,0.3025164788606399,0.9532230435335965,0.11096552583999422,0.9073094473517618,0.13771758984758295,0.6612974328089677,0.20892401839642322,0.10182114928232879,0.0354701142602865,0.8698025980589579,0.49719393399209816,0.7038706110087837,-0.3575898837536826,0.8815558429598842,0.008561643835616438,0.14927937774033712,14.0,0.200694624505957,0.07002658230923775,0.04985344828741089,0.08972056453939727,-0.06258464518383543,-0.054597762167729366,-0.040340723203865295,Cockatoo,assembly
Cockatoo_assembly_Tabitha,0.279526405830314,0.6287742855920507,0.5627986517159949,23.813953488372093,0.31934568937288005,0.6955685366418262,0.846797608881298,1.4688279301745635,0.16806148590947914,0.4210642116984936,0.3082592511413794,0.08150381821836528,0.9422479825120078,0.08857117874314703,0.5791879560702413,0.32531423442846713,0.195617457933481,0.24331181375681063,0.304422862361864,0.17426267260495723,0.9486512224590438,0.7757231737123194,0.7065839364860163,0.5349458018329574,1.1678220677520827,0.008561643835616438,0.2752347123010446,10.0,0.41212430483238904,0.0447600406919072,0.027588702787391912,0.16504395062256347,-0.26304801900975167,0.03354775747636818,-0.31548720142478814,Cockatoo,assembly
Cockatoo_assembly_Valencia,0.5736025339702027,0.8922636852502043,0.8377367930494534,23.813953488372093,0.2949936232898618,0.6603553037893353,0.7357125697354723,2.061214953271028,0.4224968635720579,0.8443874309045408,0.2760729236091989,0.05828019644657967,0.940154368836823,0.10677741432570861,0.6880211975668248,0.26390902171835795,0.0551131831126107,0.14525318299028878,0.7730344595356129,0.04457210921224819,0.9339063992183287,0.9897388188758142,0.35208259399439756,-1.299547831352687,2.049836212213566,0.008561643835616438,0.25914672646460674,3.0,1.3794422563222495,0.0812913714657828,0.27442529305191166,0.13363602841282787,-0.018375375810000864,0.3825785904679125,-0.21001640744967326,Cockatoo,assembly
Cockatoo_education_Amira,0.3198600650878619,0.4829042073365779,0.512441748764218,23.813953488372093,0.09726714999658943,0.881045680050231,0.950613062380929,1.2190056639395845,0.11430804552781984,0.45565026396361774,0.09311631811061094,0.12371867082627497,0.888273026545741,0.14526455408986103,0.1012577816027709,0.2270604280938126,0.04894755013078598,0.5629674209235161,0.39560008522347395,0.13194823701757363,0.983642526632493,0.8423465203451188,1.22133696545856,1.532400281749461,1.074661785082042,0.008561643835616438,0.6962036523036303,5.0,0.5170036903313739,0.14009422546047223,0.10939329296012781,0.11159443070164882,-0.3538014544575481,0.1322122187606548,-0.30754176992318955,Cockatoo,education
Cockatoo_education_Arlen,0.29806855338031746,0.879305840704694,0.8400884679163207,23.813953488372093,0.5570670935129619,0.4915565322412851,0.7730918890330056,1.6271463614063777,0.20581531525859145,0.7771884591283363,0.6697486229079026,0.284801549054035,0.8640055200754173,0.15524670161010634,0.8503416435371319,0.15510264570925567,0.2893327254333433,0.10483235897422118,0.4802312608825922,0.02746396076761181,0.8477400459960244,0.7780555813026542,-0.14203083819825296,-0.7498938952717085,1.1545862364541335,0.008561643835616438,0.11355142451218246,14.0,0.5875050237473667,0.10415019107400136,0.28444861082274386,0.142947869550186,-0.5365486931404468,-0.563814617815638,0.3929034028363456,Cockatoo,education
Cockatoo_education_Brendan,0.16605453548234242,0.7652242780277109,0.8449141685790827,23.813953488372093,0.6050725174567482,0.46382302984770934,0.8552754435107375,1.4103918978423602,0.12959850606909426,0.42954472164306545,0.8114832424701719,0.5881406630012662,0.8881954622387753,0.1346078036748076,0.8816135624683635,0.1532101531526124,0.5711414670661312,0.18720444827174992,0.09505233917056456,0.03605775136120382,0.8781794793219158,0.5570317988419949,0.7324244526311942,-0.5220204430162356,0.5746295740210876,0.008561643835616438,0.06788521629863589,14.0,0.13332061373150422,0.07432260044210104,0.014807400759190636,0.0667588392931514,-0.005492772889560793,0.029723870071333498,0.19067241346049138,Cockatoo,education
Cockatoo_education_Brigitte,0.1530222759315015,0.863045594786317,0.9160088086505839,23.813953488372093,0.762840026574932,0.3393603302842969,0.8252947725389592,1.4749454423367465,0.10305151151897904,0.3090229552283166,0.9119340756700809,0.6392468229749004,0.9107900167297279,0.10172557343375865,0.9638636091402759,0.09527745332989893,0.7599817344446087,0.10162113507134057,0.032266798978678984,0.026771035157774594,0.7338863208439251,0.48413627649081326,0.39822316921978856,-1.1057361854027712,0.4883060191716578,0.008561643835616438,0.02514906306789994,17.0,0.07127267644108835,0.053778956725871074,0.015621376752855553,0.06571877595522263,0.009638284597256028,-0.026430281196278493,-0.16298538565272064,Cockatoo,education
Cockatoo_education_Charity,0.09728137860751558,0.677822830441712,0.7876979529329591,23.813953488372093,0.40749024736097494,0.5454783853100458,0.941318192404372,1.1662717626455135,0.05175113838048805,0.49790542153137574,0.6496378235589475,0.5854628975467722,0.9170215956070941,0.1016268825020316,0.7408700432863348,0.3288515681448798,0.34994728964001276,0.14446353128361689,0.18113903858438196,0.17466816984298775,0.8737956031838617,0.7134508156988151,1.0462272757170823,1.00814318099994,0.41002341367649037,0.008561643835616438,0.1234124731026002,17.0,0.10310500128974623,0.04974955973525319,0.03146937532264542,0.08654470278845271,-0.02702432115130266,0.041178870684430414,0.24578292581794947,Cockatoo,education
Cockatoo_education_Christi,0.4746023923313633,0.7416751544615904,0.6551250159172797,23.813953488372093,0.09813067944157257,0.6736049943811148,0.9070223617104747,1.3333333333333333,0.1788936837975677,0.7156334115074872,0.08971632264770923,0.16894044810293185,0.8382841973624029,0.2238846451422101,0.3395927035349943,0.5100132472211771,0.025486137093646145,0.12648607948232046,0.6277819556001139,0.11879517029928885,0.7999809310779933,0.989018988822514,0.11110046529921065,0.4472958729118788,3.1934330211000748,0.14143835616438355,0.30400396917402284,9.0,1.3149022703101079,0.4742052986428727,0.29592642940722935,0.17458701928630727,0.12352251857077605,-0.7781946220975273,0.5364114701927906,Cockatoo,education
Cockatoo_education_Claudine,0.14620546463598216,0.7617359924125606,0.7863148407157365,23.813953488372093,0.19860846929920054,0.7103214787551821,1.0660929052190224,1.2232142857142858,0.1429990069513406,0.5839370314711336,0.32610465138511857,0.28681748596192247,0.9210615953270164,0.09374875247543833,0.5291007008284623,0.3102895666134279,0.14593239965931626,0.3200272779343471,0.424692007033498,0.013428367652710856,0.9837553205775961,0.7255170614736222,-0.14489138917496974,-0.48114748203154667,0.5826945664584726,0.008561643835616438,0.8480837798914792,14.0,0.24765182250544746,0.13403548644275243,0.028706204230110194,0.11554862327450366,-0.024540389016645323,-0.06068283928193543,-0.3157577382772027,Cockatoo,education
Cockatoo_education_Collin,0.192461534575247,0.8371739146369275,0.9088463459442839,23.813953488372093,0.63305610620404,0.42105607795440086,0.8474017206126306,1.4391571308958973,0.09629258130473353,0.7712725295253762,0.8352274608988041,0.6285921542855986,0.8820090651732516,0.1368314455072171,0.9185900247921613,0.12008193592603494,0.4526708927924951,0.08844086798278386,0.29996884445931227,0.040152370259534706,0.7966669247717493,0.592175212336794,0.5893581245022953,-0.4439677606703669,0.6921744992608551,0.008561643835616438,0.04880423950320678,18.0,0.30220503855370434,0.07375957089865837,0.18613249054649886,0.08122415497915145,0.07807477520839565,0.28668199014607904,0.35166007371996716,Cockatoo,education
Cockatoo_education_Deloris,0.11615155206459304,0.6066271946986128,0.6546291991511817,23.813953488372093,0.34221591338807456,0.6850313828866865,0.9337992731339111,1.183489545782264,0.0509924517752308,0.42466431887132194,0.49355579554787865,0.3646035234701601,0.927291038661045,0.08927566365618539,0.6443760975028674,0.3397347442656673,0.2945020161551019,0.42212403273691873,0.22027515856792595,0.03251453489845139,0.9535378778101956,0.7125352973783063,0.48395544904210075,-0.04726435713670751,0.47016069027338764,0.008561643835616438,0.1704902795482326,9.0,0.16182000581651576,0.0779813591515317,0.04543729171669344,0.09395854388979277,-0.05224659758898889,-0.0681354906072636,-0.06449088462077703,Cockatoo,education
Cockatoo_education_Doreen,0.18368848010031769,0.6851885485670838,0.7276913404645979,23.813953488372093,0.4335909645292524,0.5505019629257724,0.8277491505591683,1.4464344941956884,0.14446119574267005,0.4087121256776125,0.5804197139193099,0.4760645497914886,0.8621757699421557,0.1588259435109331,0.6678764268911015,0.38407568840683065,0.3436671813033798,0.15919837633951542,0.1618866555313862,0.05810146441427966,0.8900128818193911,0.7443882113964501,0.31100634170149233,-1.1354358957883812,0.6071176168084548,0.008561643835616438,0.06809842164296409,17.0,0.17847438873372687,0.1076719666792848,0.016687252244910408,0.10323345168050715,-0.00655871449428924,0.02215116985355434,0.029329897112230486,Cockatoo,education
Cockatoo_education_Erik,0.1604584588871341,0.8244277137759545,0.8324871743462504,23.813953488372093,0.49700003955496935,0.4880813451724553,0.8937426285422843,1.302426343154246,0.06166204456345025,0.741186265319611,0.7243656305001325,0.5244064334323706,0.89752998801322,0.11865354475622364,0.8816771595568251,0.14531078149356416,0.3428827694178669,0.09782969460397946,0.36267179045314957,0.11470633544311296,0.8699815248786558,0.7656158044480089,1.0921687404054978,1.1650634724130429,0.6655742511600405,0.008561643835616438,0.07991986442024705,16.0,0.28012708317947715,0.03413716003387235,0.11640093830687728,0.0853837496726252,-0.14753666035462018,0.132985579947512,0.5500400422960078,Cockatoo,education
Cockatoo_education_Eunice,0.2535360902747587,0.7553848118270557,0.8945307633043463,23.813953488372093,0.6109818436805902,0.4461897248931273,0.7552600381423639,1.7816082336206176,0.22532859130972627,0.2643275129114102,0.8397115410199468,0.6543001264288689,0.8169413783155388,0.2205192606493298,0.8842337438418407,0.20211321391110687,0.6147318203453207,0.15836589720866298,0.04084718991394624,0.03700446635359562,0.8325320484291189,0.48865993457042306,0.604181663409731,-0.9258946407583761,0.804349290670596,0.008561643835616438,0.06927402527945804,18.0,0.14831985429962427,0.10390552761372063,0.03739927155890197,0.07020209105012737,0.15031202174974181,0.07102246129955561,0.04614096085047384,Cockatoo,education
Cockatoo_education_Evangeline,0.09208706036609167,0.7735786364733841,0.8554990036236652,23.813953488372093,0.5210502858301117,0.47011772245600414,0.9486402777305062,1.1392611145898561,0.03279087067930187,0.5036432059715873,0.5289083252385297,0.38489444441175324,0.933994707368697,0.07233965076307623,0.8585441293831043,0.17289913477960897,0.2962080581482505,0.09450706911499862,0.26716036729365156,0.2530773472158383,0.6905182511040633,0.726066130406823,0.5209100517176963,0.3241529872023001,0.3716884023964902,0.24817351598173515,0.03678785114834019,16.0,0.13134747806134814,0.0674600818958031,0.04802957632727995,0.2761387331614334,-1.3932229691510092,-0.0713594925178325,-0.7706504557559134,Cockatoo,education
Cockatoo_education_Flora,0.04472922369652939,0.6387311748647801,0.46625270233668625,23.813953488372093,0.2635029315239124,0.7156993459715532,0.9747764235337756,1.06357557426165,0.02091166222453677,0.5293415392759568,0.33377419486266935,0.17118083376261883,0.979613674781927,0.026361804146529087,0.6205220371195971,0.2718736716207714,0.17426701383660725,0.4464548698035051,0.3590496056650402,0.12364297281695155,0.9615348193126866,0.8471181400455243,-0.5945230197719897,1.6126785092933478,0.17650745939244866,0.008561643835616438,0.1343951644696501,4.0,0.07971620438208364,0.457897478318615,0.009844307845481352,0.12385757682372958,0.21024994082352222,-0.028030473987357977,0.04720966637596861,Cockatoo,education
Cockatoo_education_Gussie,0.11350732035711375,0.6993533840522278,0.8189297417489491,23.813953488372093,0.4999537850935299,0.4912905418244952,0.897276492296902,1.2642889390519187,0.05541319713679168,0.43174973195972244,0.755491142862349,0.6441239894806127,0.8997202078871097,0.11976548901992645,0.8424769170347564,0.19973286554718364,0.4609650671876038,0.1528558529448422,0.11089210352541776,0.056991652262383466,0.8381978028633817,0.7114986344488196,0.6603038721181475,-0.45419654840304036,0.41446922241635414,0.008561643835616438,0.04067930079878886,13.0,0.11018344679339616,0.05766115517641446,0.0031848489425154573,0.08204855738854257,-0.004383804320834977,0.0017587775757480913,-0.06284799221261698,Cockatoo,education
Cockatoo_education_Helene,0.16302537970729136,0.8368511617234968,0.9023437209352628,23.813953488372093,0.40038467216295864,0.5552011816269975,0.9114749450705223,1.2493297587131367,0.06366756781385739,0.8652448070359223,0.6568666589806912,0.620555381970714,0.8985440389678928,0.1125961185974777,0.6606927765941806,0.4527551241108943,0.1724080004314729,0.09770891920564652,0.5832878138134074,0.03012137036407771,0.891503772993512,0.679263060663944,1.0250299028145575,0.6310852054493261,0.610839348147582,0.008561643835616438,0.09329590612054434,13.0,0.31061910286862626,0.3803076856388562,0.1746239720001842,0.09050566631749357,-0.2568411407553139,-0.35684972495692185,-1.1256111495899752,Cockatoo,education
Cockatoo_education_Jack,0.39394837263657156,0.621435503283237,0.7796496787544557,23.813953488372093,0.3566592543571233,0.5893825086366792,0.7765675596114218,1.8837209302325582,0.28260229614365606,0.26950151430877956,0.6300851484250397,0.6031636380284126,0.6848049185261488,0.3783419205308093,0.5606636320816443,0.5733876819696929,0.36770642685848803,0.21563282044249799,0.07725873341839859,0.13748238234582766,0.9359024295732673,0.6173917132477823,1.3593734745665988,1.3331898700809948,1.358962093280916,0.008561643835616438,0.20489321650987719,15.0,0.30259004496214187,0.11367092499605458,0.10878303998572286,0.09982520605427249,0.03261496534642011,0.07182459009902786,0.4295119784682833,Cockatoo,education
Cockatoo_education_Janet,0.11946679892249612,0.8490450987460058,0.8753103582104642,23.813953488372093,0.6672681774826296,0.39086353878595775,0.8942117016947219,1.274050469382482,0.05990625671372775,0.7335126817137092,0.8430689961088549,0.5801533012433726,0.9273250575299263,0.0860761643440731,0.9559969852960111,0.06822670161636783,0.5071150384389338,0.07583709152452581,0.24926223221400703,0.04212458635151977,0.7323413073704647,0.6515248813880714,0.5669265990395732,-0.3322694464151388,0.4506275169510205,0.008561643835616438,0.011282225703314226,17.0,0.1715357029926892,0.07631020066940719,0.014818931915755382,0.07629949061817805,0.05541635721387803,-0.01662130925946797,0.3168599837363134,Cockatoo,education
Cockatoo_education_Joeann,0.43171064530192693,0.7961665152033783,0.7379009345961283,23.813953488372093,0.4989300104770993,0.5328786223957006,0.5288107613714949,2.961091003102378,0.40683070470921534,0.18164653927711472,0.6703197490324524,0.0157364236496339,1.0043481570195463,0.051400141684787744,0.8457782580752257,0.09356857819991127,0.6201426212132866,0.2593134129394227,0.06447314762638126,0.10461517620083263,0.9119182900741298,0.5054502037831656,0.31205156432073317,-1.3060418691267404,1.32459003167489,0.008675799086757991,0.4288626450203149,7.0,0.3565885247197919,0.05902727842868727,0.0795751730880468,0.18065742388713896,0.08208009407125703,-0.15792534852973925,-0.3073582584269238,Cockatoo,education
Cockatoo_education_Joel,0.2182486709912727,0.8258037236404814,0.652687751182235,23.813953488372093,0.5614108231239107,0.4884249200024326,0.7863561342380343,1.5689655172413794,0.14524115165963694,0.3736315357984733,0.6295325787687895,0.027459051601391282,0.9675511596072129,0.03968657748617709,0.8516716513066565,0.15052357273655556,0.5082229983975245,0.2310645939963305,0.1362585990343827,0.15071060871208156,0.8921671088372536,0.7665751381745952,0.37517112632499594,-0.6586010797434194,0.799756915480563,0.008561643835616438,0.11564622200212119,8.0,0.1660210721889998,0.3696381133906544,0.02982040096296899,0.16080259196247496,-0.28790137488568046,-0.08149734323248009,-0.22526918902385795,Cockatoo,education
Cockatoo_education_Jon,0.361920216249454,0.7883326629155895,0.80805379570505,23.813953488372093,0.3901465466190425,0.51300327664897,0.8629355504798976,1.3040416411512552,0.09370535172290685,0.6471289134502005,0.4493040561084123,0.4334970177019979,0.7564796911551108,0.2973128618027495,0.6782131888576264,0.3851986815206412,0.18253866357560888,0.060169376020349906,0.4049920078101089,0.23103173380916514,0.8937416095782317,0.825092282822272,1.1861971871646515,0.6192362233336088,1.2284744155082954,0.008561643835616438,0.05600361115984101,20.0,0.6238258553742575,0.0682765252214117,0.2517170151212891,0.1758764726729557,0.13702137025342845,-0.3385508252659491,-0.3925299185884068,Cockatoo,education
Cockatoo_education_Julia,0.22630160943773836,0.5803792098257516,0.6028709055502446,23.813953488372093,0.299800016128078,0.6930716481593869,0.8875960849120968,1.3694858528178153,0.10243451421387184,0.3456395529693641,0.3433577671757966,0.3199692102507804,0.8429261973357313,0.18231802218184057,0.49378711653011326,0.43274157808204083,0.2053976252762801,0.43535544786118807,0.19350987082180351,0.15376067621375794,0.956192720469114,0.7609212257415947,1.031080450749519,0.6185246546094052,0.8584372160544407,0.008561643835616438,0.15342059981049344,8.0,0.26045900207192946,0.04760707770266903,0.048349384454125496,0.14569005888616543,-0.09098116877405778,0.08792739458436585,0.03724667009847917,Cockatoo,education
Cockatoo_education_Julio,0.13189902732651917,0.7383187152755629,0.7417822822770611,170.66666666666666,0.10646592191568648,0.7317574279512202,0.9625043857973477,1.1336313193588163,0.05529560633741279,0.7203829453275108,0.14341245114346346,0.355349300755619,0.9243962359415464,0.08274925975077968,0.3985494311762934,0.29889664067062877,0.03884991524363953,0.1719165322636843,0.5887912650768778,0.015601983746668055,0.9619462333365747,0.8717459849040301,-0.08765440272294169,-0.3300489185928983,0.4979209441863554,0.008561643835616438,0.7762913052539986,10.0,0.29690976840005456,0.031965000933038445,0.11474722542973592,0.11327306008869541,0.2138096750245531,-0.16762541263941427,-0.15339829893280227,Cockatoo,education
Cockatoo_education_June,0.16005074998546037,0.7733384667726757,0.8576247966704283,23.813953488372093,0.6158868126334512,0.43150844444771064,0.8477887419599698,1.4240524365916216,0.0889297271383485,0.5032385229020163,0.8427073181286803,0.6497658140881326,0.8808972234476342,0.16223071370913403,0.926467799600382,0.12555407665452817,0.5763206943258303,0.11822787292674074,0.09618993071694606,0.033609378102903084,0.7670572388415794,0.6333266404735387,0.5562796742248095,-0.41061476505762773,0.5615824147532391,0.008561643835616438,0.04797746478598543,15.0,0.12445031782931902,0.07919660428456954,0.002492898581212809,0.0851587597155674,0.021970147744942055,-0.006755361168719002,-0.08393711197244844,Cockatoo,education
Cockatoo_education_Laurence,0.4939921885426608,0.4002332099213056,0.427202133583293,23.813953488372093,0.22900426311282535,0.744072911133934,0.859053817599058,2.364245810055866,0.34144985364098707,0.17512505215828666,0.26481278274343945,0.2156504512921692,0.7570877370844612,0.37005493757449637,0.4811772518910347,0.41773853381260967,0.1932556881860371,0.29785389881790747,0.0871896778023582,0.19435404322447508,0.9533890253277358,0.6925057549061395,1.240702606109381,0.7770611244913352,1.5854265172951019,0.008561643835616438,0.36668648110371005,13.0,0.476648812029136,0.12411499477634025,0.043501723409596675,0.11785342988613245,-0.08171725278249392,-0.06583671241723867,-0.037670388426503644,Cockatoo,education
Cockatoo_education_Lionel,0.10563924434506491,0.7852370217437827,0.8396673094226639,23.813953488372093,0.559731635394962,0.4663393221855484,0.9255960515609339,1.2087614037971561,0.04139452031554846,0.658955842700166,0.7766793508137491,0.5590469232500477,0.9330150864314914,0.0755475871219765,0.9019925659420958,0.1569462687961113,0.450149106717385,0.09944268341064616,0.24880970858169915,0.044177950395140414,0.8200532925314562,0.6530050106679443,0.6572726125207193,-0.243738677040501,0.3990851040293036,0.008561643835616438,0.05231393541065776,15.0,0.1342421622465457,0.03151396581394528,0.003240893193265977,0.08270094346708705,0.17117180925657724,-0.0012898114364306179,-0.06421861266235682,Cockatoo,education
Cockatoo_education_Magdalena,0.4909735674271492,0.743408305055663,0.7247820137452079,23.813953488372093,0.20160926950498506,0.6854825536602299,0.8501757469244289,1.415625,0.28471001757469255,0.6165603600065628,0.057893208179394584,0.16603405151147022,0.8456307762090739,0.2504024188820823,0.2878690953021778,0.3490009769725295,0.021758889211257914,0.15957591687986342,0.5380803279221643,0.1280305938648768,0.9415195073764048,0.7961915176807425,0.7228103990390896,-0.3518416357275225,1.769859957298151,0.008789954337899543,0.310222223491639,15.0,1.2612266669351009,0.38404018876309537,0.1836278155602043,0.13266515828485886,0.4208382379955485,0.553744520582328,1.5879169363351877,Cockatoo,education
Cockatoo_education_Marva,0.4098893683236875,0.7278500507165202,0.882305153388934,23.813953488372093,0.519890072465029,0.4670817018467793,0.6212115654991136,2.6425912137006704,0.4437924078488905,0.3281522547374818,0.8086756436765801,0.7050149719627482,0.6775430067835669,0.3748306353260437,0.8756820284372783,0.18921778652602927,0.5179087721861972,0.10928259536853929,0.05731040257289611,0.12470046792786153,0.8104839978719842,0.6089354645838634,1.0442131592215331,-0.1436604642503072,1.2358394774204895,0.008561643835616438,0.08649490756038712,24.0,0.21208536311832812,0.041717370147617006,0.010205151398967532,0.07267463316078368,-0.10783034096312517,0.018918295616897823,0.266737106930087,Cockatoo,education
Cockatoo_education_Maynard,0.3955479651742693,0.4694130941536848,0.45057369193850205,170.66666666666666,0.07466655080659451,0.8562593063778289,0.9033959080362792,1.3493975903614457,0.12529002320185623,0.4087350844644595,0.08230470924186617,0.17486860144748284,0.8016417536423793,0.2651365958560512,0.23301666128323142,0.35558276665591143,0.04443701501170859,0.7156736732390925,0.33281981507792024,0.08106401861458849,0.9890512051731838,0.895958438918186,0.9330004389334028,0.8925178264455735,1.5335655017495058,0.008561643835616438,0.6508975529379626,6.0,0.6031160378308015,0.012755532638206057,0.02590206793207768,0.07937575054683241,-0.007170794453324081,-0.028020964710055524,-0.16631650628910813,Cockatoo,education
Cockatoo_education_Mayra,0.3429655501562739,0.6782517212854772,0.6801140142147399,23.813953488372093,0.32143759979434955,0.5765278179089992,0.7996287480726336,1.6274689940284797,0.1588000179638029,0.533502548822789,0.44459021507594587,0.39954223689686763,0.7929235790230278,0.2370721672109931,0.6288322975396523,0.4594594102351938,0.2199414687075566,0.10328673409588789,0.2954390617224265,0.1354223414934961,0.8785942178176954,0.8262456914752068,0.5221968878078036,-0.15750357011478755,1.3158920502968092,0.008561643835616438,0.07854536096359739,17.0,0.44600661909091477,0.09193492035973005,0.0459539478366079,0.14742230152061434,0.10890234198878966,-0.13692759301992943,-0.32608687688167454,Cockatoo,education
Cockatoo_education_Melanie,0.5415927802703019,0.8763450529992733,0.8746338958961384,23.813953488372093,0.5146230082368717,0.5254058945431883,0.7573917106053527,1.8963133640552996,0.23546686244410336,0.8204995571953626,0.6025233283789563,0.3369459040283449,0.7832582133383506,0.263570007195983,0.857633156885905,0.1433827068485128,0.19790215623893484,0.09633462635662066,0.5946179748435814,0.1082331607740348,0.8786639147328944,0.6989917780724864,1.13548745468168,1.109255803347562,2.035744802752837,0.008561643835616438,0.08697595650979925,12.0,1.0538384241538286,0.09590464548365885,0.678234260081639,0.08086845219587648,0.007839330374775803,1.1314546590333787,1.4304416268844766,Cockatoo,education
Cockatoo_education_Minh,0.19573919397368433,0.6090802592262727,0.4775917159382719,23.813953488372093,0.23496153257249108,0.6804705081610497,0.9070111567821492,1.2765273311897105,0.08681150910158547,0.3615550995929484,0.23136665828539038,0.15534898936034192,0.9166254437303739,0.11556921091194625,0.44808622252406566,0.4294248420602308,0.14566885232030585,0.28363317654819437,0.2597779033051092,0.21951559845246285,0.9527480483454226,0.8733589769604886,0.7187415661689087,0.43289531302428674,0.7987926404720584,0.008561643835616438,0.21809453445704768,8.0,0.27154495823513114,0.11935209173699468,0.057784386551133146,0.1340605054327013,0.15666367405183504,0.1004615027692707,0.19582736750808508,Cockatoo,education
