building_id,nan_frac_2016,recurrence_level,recurrence_band24,ac_divergence,trend_shift,drift_fired,p2_class
Bull_office_Yvonne,0.002,0.527722441258561,0.18701473076929137,0.3028995032287911,0.0446036827469345,True,RECURRING_SEASONAL
Bull_public_Hyun,0.002,-0.167521129965821,0.14946553144198169,0.6969114128462495,0.0627510178267638,True,TRUE_DRIFT
Bull_public_Jefferson,0.002,0.08295495671060163,0.26443634231751045,0.249562973008618,0.1024020501640061,True,TRUE_DRIFT
Bull_services_Jeanmarie,0.003,0.4261781480010938,0.16736535209285458,0.2953936060837934,0.0261787734777907,True,TRUE_DRIFT
Bull_services_Juanita,0.002,-0.18970740771848077,-0.19589724661940466,0.7392850120768065,0.0935050384510374,True,TRUE_DRIFT
Bull_services_Nadine,0.002,0.35110762917590277,-0.04097891371930519,0.7495627654777057,0.031236646379156,True,TRUE_DRIFT
Bull_services_Rachelle,0.002,0.1289749050700694,0.17318182125662002,0.3965813751653084,0.1220123946762893,True,TRUE_DRIFT
Bull_services_Winford,0.002,0.15926612832208917,-0.22629251627070796,0.2020061493444236,0.0644483679929137,True,TRUE_DRIFT
Cockatoo_assembly_Doyle,0.15,0.8842093533917269,0.4889226336475355,0.0010232960938812,0.0083293446178105,False,STABLE
Cockatoo_assembly_Ed,0.153,0.6465960099501953,0.5497508693489831,0.0675815587311239,0.0497867041132318,False,STABLE
Cockatoo_assembly_Emilio,0.149,0.7234615058722683,0.6482459173473496,0.1807913471149542,0.1089920650728001,True,RECURRING_SEASONAL
Cockatoo_assembly_Evelyn,0.152,0.6734366518778293,0.6416088898042444,0.3831550091171991,0.0177053991744693,True,RECURRING_SEASONAL
Cockatoo_assembly_Fernanda,0.219,0.8286367894320984,0.6643275778852621,0.1210804441683482,0.0472390732142837,False,STABLE
Cockatoo_assembly_Genoveva,0.15,0.20389024465145578,0.4716424476938791,0.1150539963664946,0.0168026856125107,False,STABLE
Cockatoo_assembly_Griselda,0.149,0.9518803769266477,0.7768220135386246,0.1019535767485658,0.046544447423275,False,STABLE
Cockatoo_assembly_Heath,0.149,-0.4930162977684008,0.19070334770551528,0.1684181524047924,0.2984463053908393,True,TRUE_DRIFT
Cockatoo_assembly_Meredith,0.149,0.03808341942432246,0.2672643796773766,0.15486256056618,0.3724866954426598,True,TRUE_DRIFT
Cockatoo_assembly_Pierre,0.15,0.05235508958631749,0.2798225407088458,0.1668191294248825,0.0615342512856887,True,TRUE_DRIFT
Cockatoo_assembly_Ralph,0.761,,,0.3078415626161296,0.0411612484479739,True,UNKNOWN_2016
Cockatoo_assembly_Rodger,0.151,0.31884597372751033,0.5744494404432153,0.0700265823092377,0.0498534482874108,False,STABLE
Cockatoo_assembly_Tabitha,0.149,0.6046511796429734,0.6303771218581611,0.0447600406919072,0.0275887027873919,False,STABLE
Cockatoo_assembly_Valencia,0.149,0.6113547037373046,0.13498871580136043,0.0812913714657828,0.2744252930519116,True,RECURRING_SEASONAL
Cockatoo_education_Amira,0.16,0.9062585775076705,0.5743241207278446,0.1400942254604722,0.1093932929601278,False,STABLE
Cockatoo_education_Arlen,0.149,-0.22733015445610785,-0.00024635460781583304,0.1041501910740013,0.2844486108227438,True,TRUE_DRIFT
Cockatoo_education_Brendan,0.15,0.079776183725596,0.37214109031094506,0.074322600442101,0.0148074007591906,False,STABLE
Cockatoo_education_Brigitte,0.149,0.55040009841257,0.06073855262633401,0.053778956725871,0.0156213767528555,False,STABLE
Cockatoo_education_Charity,0.151,0.03853741659407396,0.5707049499666629,0.0497495597352531,0.0314693753226454,False,STABLE
Cockatoo_education_Christi,0.255,0.7494298897404725,0.19711056748459324,0.4742052986428727,0.2959264294072293,True,RECURRING_SEASONAL
Cockatoo_education_Claudine,0.15,0.8311369175755544,0.6277780281683881,0.1340354864427524,0.0287062042301101,False,STABLE
Cockatoo_education_Collin,0.149,-0.1915404219086158,0.42911830308616333,0.0737595708986583,0.1861324905464988,True,TRUE_DRIFT
Cockatoo_education_Deloris,0.157,0.6398248923935732,0.06195662486710181,0.0779813591515317,0.0454372917166934,False,STABLE
Cockatoo_education_Doreen,0.149,0.7591755686334676,0.6439626333538963,0.1076719666792848,0.0166872522449104,False,STABLE
Cockatoo_education_Erik,0.15,0.7540552074575569,0.3068423840426227,0.0341371600338723,0.1164009383068772,False,STABLE
Cockatoo_education_Eunice,0.149,0.36367631624081487,0.3071591257194636,0.1039055276137206,0.0373992715589019,False,STABLE
Cockatoo_education_Evangeline,0.149,0.8077282165587123,0.26850507455064615,0.0674600818958031,0.0480295763272799,False,STABLE
Cockatoo_education_Flora,0.15,0.30816263376432823,0.2882450914924888,0.457897478318615,0.0098443078454813,True,TRUE_DRIFT
Cockatoo_education_Gussie,0.15,0.5436137582776438,0.616301060392305,0.0576611551764144,0.0031848489425154,False,STABLE
Cockatoo_education_Helene,0.151,0.31382330131208197,0.26772802523061207,0.3803076856388562,0.1746239720001842,True,TRUE_DRIFT
Cockatoo_education_Jack,0.15,0.5315642079851147,0.5069108539507777,0.1136709249960545,0.1087830399857228,False,STABLE
Cockatoo_education_Janet,0.15,0.7189290325358866,-0.041973191835720056,0.0763102006694071,0.0148189319157553,False,STABLE
Cockatoo_education_Joeann,0.149,0.37554249994873135,0.7344010925607491,0.0590272784286872,0.0795751730880468,False,STABLE
Cockatoo_education_Joel,0.149,0.02011523997177323,-0.15141105656286083,0.3696381133906544,0.0298204009629689,True,TRUE_DRIFT
Cockatoo_education_Jon,0.149,0.8371631302815439,0.6227710949323025,0.0682765252214117,0.2517170151212891,True,RECURRING_SEASONAL
Cockatoo_education_Julia,0.151,0.7970839763274141,0.5466607735521009,0.047607077702669,0.0483493844541254,False,STABLE
Cockatoo_education_Julio,0.149,0.8046524859327974,0.17109819064307163,0.0319650009330384,0.1147472254297359,False,STABLE
Cockatoo_education_June,0.151,0.40701284225334877,0.2958107863559603,0.0791966042845695,0.0024928985812128,False,STABLE
Cockatoo_education_Laurence,0.149,0.5563936343973443,0.16719291805671826,0.1241149947763402,0.0435017234095966,False,STABLE
Cockatoo_education_Lionel,0.164,0.5246096217738859,0.33516359790600125,0.0315139658139452,0.0032408931932659,False,STABLE
Cockatoo_education_Magdalena,0.149,-0.3432179509626503,-0.1738678494853711,0.3840401887630953,0.1836278155602043,True,TRUE_DRIFT
Cockatoo_education_Marva,0.149,0.7978220380225781,0.5002817509864399,0.041717370147617,0.0102051513989675,False,STABLE
Cockatoo_education_Maynard,0.15,0.8068311329964701,0.31135134055312996,0.012755532638206,0.0259020679320776,False,STABLE
Cockatoo_education_Mayra,0.151,0.4782989717705106,0.5030188984767862,0.09193492035973,0.0459539478366079,False,STABLE
Cockatoo_education_Melanie,0.149,-0.1230503561637708,0.12396786606341852,0.0959046454836588,0.678234260081639,True,TRUE_DRIFT
Cockatoo_education_Minh,0.15,0.4691420577954556,0.43402277813970197,0.1193520917369946,0.0577843865511331,False,STABLE
Cockatoo_education_Nelda,0.151,-0.04617685921804386,0.1062526900874934,0.1957640761374267,0.1320042782605518,True,TRUE_DRIFT
Cockatoo_education_Oliver,0.149,0.8701731450875066,0.685823611155558,0.1627033353220142,0.0021651792890206,True,RECURRING_SEASONAL
Cockatoo_education_Orlando,0.149,0.5842765259765276,0.2331885932158932,0.1191006601320032,0.0190629867512338,False,STABLE
Cockatoo_education_Rita,0.149,0.4496204865714628,0.5092312065865651,0.1354933248480228,0.0719135292092223,False,STABLE
Cockatoo_education_Shawn,0.149,0.8927265582219437,0.5862450702493504,0.0399950643503317,0.0043778437173468,False,STABLE
Cockatoo_education_Sheryl,0.149,0.7585380665209225,0.2905367370974075,0.0840925121326086,0.0266856266384404,False,STABLE
Cockatoo_education_Terrence,0.15,0.38834227974588315,0.4438804654919174,0.0763655701845592,0.0100623037560175,False,STABLE
Cockatoo_education_Tyler,0.15,0.6641722689058674,0.16257836011818272,0.0659132195844282,0.0232649880735197,False,STABLE
Cockatoo_education_Victoria,0.152,0.7343937607206278,0.5869585361411285,0.0912223182086675,0.1967115863604052,True,RECURRING_SEASONAL
Cockatoo_industrial_Nathaniel,0.149,0.6880498984855037,0.7940807214456871,0.0565577084803839,0.1661100455446008,True,RECURRING_SEASONAL
Cockatoo_industrial_Sarita,0.149,-0.19629365924142073,-0.2565032327234677,0.1186618792908102,0.1459358913583262,False,STABLE
Cockatoo_lodging_Aimee,0.149,0.9588538300628114,0.1946683900925512,0.1085004182536886,0.0120687234635309,False,STABLE
Cockatoo_lodging_Albert,0.149,0.9534402827377925,0.5642770781181833,0.0863931847712717,0.0158981741194992,False,STABLE
Cockatoo_lodging_Alicia,0.156,0.2380265256653191,0.4912293791267628,0.161398272245229,0.0759495842883766,True,TRUE_DRIFT
Cockatoo_lodging_Ana,0.149,0.9584457124061017,0.3379646925948812,0.0658655416317817,0.0457063075602526,False,STABLE
Cockatoo_lodging_Carmen,0.149,0.9095922004848893,0.34988348861364205,0.2550014932233216,0.0344681919227232,True,RECURRING_SEASONAL
Cockatoo_lodging_Cletus,0.149,0.9265886381308519,0.3375013860895659,0.2139202138325389,0.0671900359071762,True,RECURRING_SEASONAL
Cockatoo_lodging_Elvia,0.15,0.8424469337502634,0.7610973914227888,0.1011807512111303,0.0536261572963893,False,STABLE
Cockatoo_lodging_Emory,0.15,0.9344188680074643,0.3849701847540027,0.0132110572290315,0.0019354492350149,False,STABLE
Cockatoo_lodging_Eric,0.149,0.8827794433005456,0.518629257671165,0.3183053458494528,0.0436435880832602,True,RECURRING_SEASONAL
Cockatoo_lodging_Homer,0.149,0.6348632828646993,0.5310381666782128,0.0973669875257999,0.0222258912757531,False,STABLE
Cockatoo_lodging_Jarrod,0.149,0.3702033605803222,0.17785934885952603,0.4384890557618761,1.292390285931445,True,TRUE_DRIFT
Cockatoo_lodging_Javier,0.149,0.9026018046234683,0.4961382984315859,0.0103636560874352,0.0848702502095731,False,STABLE
Cockatoo_lodging_Jim,0.149,0.44942995633906996,0.5232302595348168,0.0887649936576315,0.093657073648736,False,STABLE
Cockatoo_lodging_Jimmie,0.149,0.8657929237557593,0.7127478791057995,0.2096268931015897,0.0271929779193031,True,RECURRING_SEASONAL
Cockatoo_lodging_Johnathan,0.149,0.9381792408392778,0.4413004066729867,0.1708327951704032,0.0006981474761561,True,RECURRING_SEASONAL
Cockatoo_lodging_Josephine,0.149,0.8549683350862334,0.9087397102317105,0.0642782406506266,0.0016637611675331,False,STABLE
Cockatoo_lodging_Judi,0.149,0.8939575402525145,0.7085014627278627,0.040206087584953,0.1037016243206975,False,STABLE
Cockatoo_lodging_Katharine,0.15,0.6684293515045763,0.4020381008645666,0.0322712154444309,0.190884058785285,True,RECURRING_SEASONAL
Cockatoo_lodging_Kerri,0.282,0.9327484828980929,0.4384174793394774,0.1981638945340774,0.091701829236484,True,RECURRING_SEASONAL
Cockatoo_lodging_Kyle,0.149,0.9408089729872898,0.7565815632454252,0.0476746421084277,0.0078047259661244,False,STABLE
Cockatoo_lodging_Lana,0.15,0.8682887656836674,0.7627281576920947,0.0181570923038757,0.0726451759895955,False,STABLE
Cockatoo_lodging_Linwood,0.149,0.8122821448273189,0.6426895486644159,0.2007375637833826,0.1065750282035949,True,RECURRING_SEASONAL
Cockatoo_lodging_Lynne,0.149,0.8613282928362421,0.7996219910136986,0.041275445458664,0.1078197655632377,False,STABLE
Cockatoo_lodging_Mandy,0.151,0.20209649593442372,0.27742605395143577,0.1130852723349196,0.0565378209337728,False,STABLE
Cockatoo_lodging_Olga,0.149,0.8796893190813917,0.4935666009556768,0.0125780934535612,0.1287644863983792,False,STABLE
Cockatoo_lodging_Raphael,0.149,0.9309002041430603,0.8506817205153416,0.047563508589313,0.0049872598266,False,STABLE
Cockatoo_lodging_Tesha,0.152,0.811005609864518,0.3961563733999002,0.3650598403245588,0.1411272339548657,True,RECURRING_SEASONAL
Cockatoo_lodging_Tessie,0.149,0.9496118518026864,0.8749692578446926,0.0164262290232477,0.0231406717155192,False,STABLE
Cockatoo_office_Ada,0.391,0.04302066728882472,-0.06922027151081724,0.1735932208729077,0.0305377579847765,True,TRUE_DRIFT
Cockatoo_office_Alton,0.149,0.5494634344339306,0.29086629449992624,0.0472133502527036,0.0819389432118968,False,STABLE
Cockatoo_office_Christy,0.15,0.48515388826148986,0.6928453007171418,0.0572469163001068,0.0471566904908024,False,STABLE
Cockatoo_office_Delores,0.149,0.8108424875270261,0.22534289499406038,0.0471176494505284,0.0318010113417263,False,STABLE
Cockatoo_office_Elbert,0.151,0.24027942269018854,0.2456310509658497,0.0216639884273319,0.0443943014384005,False,STABLE
Cockatoo_office_Gail,0.149,0.3642159104168204,0.5955742372516228,0.0652233406613757,0.1326775781078924,False,STABLE
Cockatoo_office_Georgia,0.149,0.756739416961881,0.6902116480964045,0.0432245762904233,0.012083841399248,False,STABLE
Cockatoo_office_Giovanni,0.153,0.388929905744407,0.5685198562851528,0.1379355949878563,0.0760821225294018,False,STABLE
Cockatoo_office_Jimmy,0.151,0.8198542291164636,-0.44605690660133934,0.0802445426840737,0.0815546429439734,False,STABLE
Cockatoo_office_Jodie,0.149,0.5516303799992365,0.584384697115959,0.0947416369488561,0.0372238856721655,False,STABLE
Cockatoo_office_Kristin,0.15,0.30312373195291936,0.5111520856174333,0.105736599351412,0.0346166294253043,False,STABLE
Cockatoo_office_Laila,0.15,-0.022356949682978154,0.3456143489042624,0.0464508158716243,0.0162627940903066,False,STABLE
Cockatoo_office_Lorraine,0.153,0.5486538924039692,0.203427280774894,0.1007088750245707,0.0238250372064886,False,STABLE
Cockatoo_office_Paige,0.149,0.7841314792291935,0.11712556117782784,0.0982530181467278,0.0525548590820913,False,STABLE
Cockatoo_office_Pansy,0.15,0.7045928400986393,0.6080315695639834,0.0946669977861743,0.0091463472701621,False,STABLE
Cockatoo_office_Rodney,0.149,0.7370704520474479,0.5639498401093826,0.063033488636514,0.0607117496151979,False,STABLE
Cockatoo_office_Roxanna,0.152,0.47115379151817205,0.5071303314192809,0.1068372909028875,0.0444575791273062,False,STABLE
Cockatoo_public_Caleb,0.149,0.7716071557027757,0.6966768973868073,0.0854391429577031,0.2219926335852095,True,RECURRING_SEASONAL
Cockatoo_public_Chiquita,0.149,0.8357934547515127,0.6802944271718859,0.0969521953279748,0.0092433933894871,False,STABLE
Cockatoo_public_Harland,0.15,0.8535420508341388,0.7652763441387791,0.1617425912770179,0.0542797301053717,True,RECURRING_SEASONAL
Cockatoo_public_Leah,0.149,0.8820763888599217,0.6176356597351765,0.0950476747330159,0.0491036623679222,False,STABLE
Cockatoo_public_Shad,0.149,0.6528194626162924,0.7652088635201095,0.0303457994005282,0.1033083141606435,False,STABLE
Cockatoo_public_Valerie,0.149,-0.0951518251631727,-0.1865804305304971,0.0937822579316939,0.0197009200796658,False,STABLE
Cockatoo_religion_Diedre,0.149,0.4233522424936326,-0.03154727828965196,0.0499185983462598,0.0495171444501368,False,STABLE
Cockatoo_science_Rex,0.149,0.2707755881210943,0.44068435149113305,0.0831682691752435,0.1060827726837499,False,STABLE
Cockatoo_utility_Kimiko,0.149,0.6477013284021973,-0.037060490034029656,0.0604531400282939,0.2980792788746171,True,RECURRING_SEASONAL
Cockatoo_utility_Sherri,0.149,0.4391903314844761,0.6028459444423937,0.0631496638918004,0.1059528464274904,False,STABLE
Crow_education_Kate,0.011,0.6422810712095942,-0.12594067934109265,0.1630210337129111,0.2034781570609651,True,RECURRING_SEASONAL
Crow_education_Keisha,0.001,0.5986643772810755,-0.022075744888500774,0.057766453374082,0.0217905442766679,False,STABLE
Crow_education_Marlin,0.037,0.8920560615993163,0.17540111152336127,0.0494852799011854,0.4129701345659652,True,RECURRING_SEASONAL
Crow_education_Omer,0.0,0.5065011978695428,0.18598592169146633,0.037885896215496,0.0026678040603538,False,STABLE
Crow_education_Winston,0.01,0.9423043386079677,0.3058982684022038,0.0660175719218175,0.2442675393910482,True,RECURRING_SEASONAL
Eagle_assembly_Benny,0.0,0.6718930728069298,0.5448709145058004,0.0386498530286549,0.0876045598927491,False,STABLE
Eagle_assembly_Candice,0.0,0.588212477674206,0.35719922429770545,0.2225490268168566,0.1364662826763337,True,RECURRING_SEASONAL
Eagle_assembly_Estelle,0.0,0.30798237175987936,-0.06018066081302085,0.1182563060289334,0.0958354722961991,False,STABLE
Eagle_assembly_Herbert,0.0,0.8192804941009073,0.35752262238561916,0.1104527496361845,0.1590974746234208,False,STABLE
Eagle_assembly_Ian,0.0,0.6478773464935532,-0.06185667936045842,0.1123358766201326,0.0405228645926981,False,STABLE
Eagle_assembly_Josie,0.024,0.5029939035817289,0.07406671960895007,0.4540809533569102,0.2143351029135257,True,RECURRING_SEASONAL
Eagle_assembly_Lacy,0.001,0.36842238889772483,-0.22475921837368693,0.3459168497539066,0.0176333127179222,True,TRUE_DRIFT
Eagle_assembly_Latrina,0.0,0.4066144739945499,0.0405749277245252,0.376863139123423,0.6810750394752184,True,TRUE_DRIFT
Eagle_assembly_Margret,0.0,0.1444681275383776,0.0352603561091958,0.4675130388433024,0.246590027046518,True,TRUE_DRIFT
Eagle_assembly_Portia,0.0,0.8821363425897878,-0.02111305171393494,0.0364041467678275,0.1903935333284621,True,RECURRING_SEASONAL
Eagle_education_Alberto,0.0,-0.0719337850087486,0.09650053576167271,0.6022451722736967,0.0736602525753532,True,TRUE_DRIFT
Eagle_education_April,0.0,-0.026514960844286027,-0.1524057875517605,0.5182817040950318,0.1819319163940312,True,TRUE_DRIFT
Eagle_education_Brianne,0.0,0.41819177168025523,0.1262949969498818,0.2796060784990564,0.1919199453611471,True,TRUE_DRIFT
Eagle_education_Brooke,0.0,0.26801498810781027,-0.15175446170590576,0.4002550130113315,0.0367972216546912,True,TRUE_DRIFT
Eagle_education_Edith,0.0,0.3719150536776079,0.1673171187835282,0.1040964328616324,0.0123001513300393,False,STABLE
Eagle_education_Eileen,0.0,0.01341595188147431,0.08489785872203387,0.2471635435086515,0.0078650234249023,True,TRUE_DRIFT
Eagle_education_Jewell,0.114,-0.007155592009588614,0.26779178939328896,0.3004683484422204,0.198628641216093,True,TRUE_DRIFT
Eagle_education_Lino,0.001,0.7849555935660363,0.44110987397869394,0.0228514972247045,0.0597256474536051,False,STABLE
Eagle_education_Luther,0.0,0.35751102413154834,0.03623224408242132,0.518530548548126,0.0390056403755729,True,TRUE_DRIFT
Eagle_education_Maragret,0.0,0.12328202590771689,0.4334781792688998,0.4713744410092526,0.0147962153985198,True,TRUE_DRIFT
Eagle_education_Norah,0.0,-0.15051122187594593,-0.02256175205414983,0.1850939291465997,0.0396196408682721,True,TRUE_DRIFT
Eagle_education_Paul,0.0,-0.21900754643662265,0.003027435416113668,0.1494051216002548,0.2182575298020042,True,TRUE_DRIFT
Eagle_education_Peter,0.0,0.3615085979803049,-0.2665920165653954,0.3081859978720719,0.0414359159022822,True,TRUE_DRIFT
Eagle_education_Petra,0.0,-0.14784750005704506,0.053926861983454165,0.1481282865880636,0.0653965595314381,False,STABLE
Eagle_education_Raul,0.0,0.11850345997959845,-0.24773410450826203,0.11183134867541,0.0295179757896839,False,STABLE
Eagle_education_Roman,0.0,0.16946378970871748,0.03441971408609157,0.1461299975975919,0.0207579862367739,False,STABLE
Eagle_education_Samantha,0.0,0.39331642289554114,0.04086916506505254,0.6234107121575739,0.0112512375711714,True,TRUE_DRIFT
Eagle_education_Shana,0.0,-0.07781252306436984,0.13234552141773293,0.602474309022915,0.0707765475219222,True,TRUE_DRIFT
Eagle_education_Shanna,0.0,0.6321256763921966,0.23743119730748388,0.1603548622045192,0.0683793718720875,True,RECURRING_SEASONAL
Eagle_education_Shante,0.0,-0.17320574718938003,0.06541394750279214,0.2494977116997383,0.0024930462624141,True,TRUE_DRIFT
Eagle_education_Sheena,0.0,-0.21903743833811604,0.0029796966761920047,0.1494641593623193,0.2182733128862718,True,TRUE_DRIFT
Eagle_education_Sherrill,0.002,0.1482821372982237,-0.19858835107901243,0.4843046281648385,0.0097031677724398,True,TRUE_DRIFT
Eagle_education_Teresa,0.0,0.40347613718370584,0.49440665255314026,0.1232160551019585,0.0069843363871626,False,STABLE
Eagle_education_Wesley,0.0,0.5846296904178977,-0.18708327740661695,0.0645607804841558,0.0038393040989394,False,STABLE
Eagle_education_Will,0.0,0.4082694672932987,0.23707348818267818,0.495561307537508,0.0057474679209281,True,TRUE_DRIFT
Eagle_food_Jennifer,0.01,0.24800705621738864,0.6880071331244786,0.1791987249370923,0.5510681421735079,True,RECURRING_SEASONAL
Eagle_food_Kay,0.0,0.7761830206934301,0.46066349337045576,0.5519406996164127,0.1549333245465457,True,RECURRING_SEASONAL
Eagle_health_Amy,0.0,0.7213861446384011,0.494890669931641,0.0950635442931148,0.0389637650958418,False,STABLE
Eagle_health_Athena,0.0,0.11512080938723769,0.4737394953749084,0.0291415886428374,0.0407069450292737,False,STABLE
Eagle_health_Gregoria,0.0,-0.35002060392025647,0.002123990006033773,0.6202153963288286,1.1027043457920167,True,TRUE_DRIFT
Eagle_health_Jodi,0.0,0.31914723640306336,-0.034968554277253344,0.029831412821355,0.0347212498561043,False,STABLE
Eagle_health_Lucinda,0.0,0.5962341843956823,0.13020905095442756,0.1887329276583542,0.0847532333724482,True,RECURRING_SEASONAL
Eagle_health_Margo,0.0,-0.06584628085874718,-0.052000051104895535,0.5914084764809144,0.0993693359167009,True,TRUE_DRIFT
Eagle_health_Reba,0.0,0.32761662139243736,-0.17298797797924417,0.0030040229576303,0.0962683662635528,False,STABLE
Eagle_health_Reuben,0.0,0.3448992303116701,0.0011982961615092569,0.3993569605293999,0.0858043081678193,True,TRUE_DRIFT
Eagle_health_Trisha,0.0,0.166971518146139,0.45225682956390406,0.2478278874662385,0.0260115092915368,True,TRUE_DRIFT
Eagle_health_Vincenza,0.0,0.6472907604130604,0.5503141711717111,0.0510320811012997,0.0038393816907783,False,STABLE
Eagle_lodging_Andy,0.0,0.8759701026307332,0.7047383093956996,0.2109005754562933,0.0867255832639418,True,RECURRING_SEASONAL
Eagle_lodging_Casey,0.0,0.9383006343487021,0.7818300007487794,0.1574462145219031,0.0026982143515691,True,RECURRING_SEASONAL
Eagle_lodging_Dawn,0.0,0.939210089138166,0.828017302534419,0.1549634520483626,0.0005271280678698,True,RECURRING_SEASONAL
Eagle_lodging_Edgardo,0.0,0.8706733309259991,0.752711341175361,0.2004732097501059,0.0238668955661693,True,RECURRING_SEASONAL
Eagle_lodging_Stephanie,0.0,0.8806787291841124,0.5918724930329202,0.11463625272008,0.012414867038073,False,STABLE
Eagle_lodging_Terri,0.0,0.5987604518768989,0.2986071798140286,0.3590881011811836,0.0281696771756091,True,RECURRING_SEASONAL
Eagle_lodging_Tressa,0.0,0.2937132266526814,0.6684859717074978,0.0175122865963912,0.0748375937666727,False,STABLE
Eagle_lodging_Trina,0.0,0.915844011060667,0.8242822671019445,0.1937470972990157,0.0525465223001196,True,RECURRING_SEASONAL
Eagle_office_Amanda,0.0,0.3116646603379564,0.2532519312192561,0.1135387165610904,0.3236682965373668,True,TRUE_DRIFT
Eagle_office_Amie,0.381,0.8881762662815855,0.510576750290749,0.0639214499547845,0.2159072118441527,True,RECURRING_SEASONAL
Eagle_office_Bridgett,0.0,0.7493103522193781,0.37816269101844496,0.1902607506035263,0.0697461099430394,True,RECURRING_SEASONAL
Eagle_office_Chantelle,0.017,0.2393457030140219,-0.16099538914890693,0.8768066656098548,0.2434515998148669,True,TRUE_DRIFT
Eagle_office_Chauncey,0.0,-0.06861355148100033,-0.007434582061191952,0.6718705659257043,0.1009571699803,True,TRUE_DRIFT
Eagle_office_Dallas,0.0,0.8036868242019464,0.38464674494695406,0.0287984105841697,0.1174102340776918,False,STABLE
Eagle_office_Damian,0.0,0.220050571990239,0.1880221340267005,0.0429677354224278,0.0260467837387008,False,STABLE
Eagle_office_Demetra,0.0,0.6945907551682631,0.26366719689548757,0.0524901226047567,0.022997454033458,False,STABLE
Eagle_office_Donovan,0.0,0.17180557217689385,0.13364427461902761,0.071339586132973,0.0196563807013824,False,STABLE
Eagle_office_Efrain,0.0,0.8569653511697685,0.02541775300059414,0.0838015213179806,0.1693102472167052,True,RECURRING_SEASONAL
Eagle_office_Elia,0.0,0.346466138251618,0.1575773128710929,0.1565614247658944,0.0414597249705662,True,TRUE_DRIFT
Eagle_office_Elias,0.0,0.22007454948794564,0.18845808243255271,0.0431086541310375,0.0260331946998106,False,STABLE
Eagle_office_Elvis,0.0,0.7598333173797636,0.5004993432707052,0.0449943527235757,0.0795844497489602,False,STABLE
Eagle_office_Flossie,0.0,-0.5085997627290485,0.13967876501573417,0.7430879676993034,0.2939100857618119,True,TRUE_DRIFT
Eagle_office_Francis,0.0,0.2600484324303745,0.1847155184025725,0.0924137291102236,0.0360462673531816,False,STABLE
Eagle_office_Freida,0.0,0.36572835673333565,-0.13371700943125747,0.1552546886651734,0.1175254852674365,True,TRUE_DRIFT
Eagle_office_Henriette,0.0,0.3078382352626311,0.17625579893369409,0.273448173425168,0.0481287964844972,True,TRUE_DRIFT
Eagle_office_Isidro,0.0,0.13546466237188906,0.16946063792721958,0.1723057944651529,0.0821431839175711,True,TRUE_DRIFT
Eagle_office_Jackie,0.0,0.14415820762160228,0.2434283130630796,0.0392839981795681,0.0302683362386708,False,STABLE
Eagle_office_Jeff,0.0,0.8377693109163762,0.40872942746813673,0.0494026018460104,0.0133162902229054,False,STABLE
Eagle_office_Joette,1.0,,,0.0557177131798768,0.0508084943950188,False,STABLE
Eagle_office_Katheleen,0.0,-0.05060600672234117,0.14133472307945583,0.1840766984631978,0.2851054735986953,True,TRUE_DRIFT
Eagle_office_Lamont,0.0,-0.15120540855829584,0.10516994384061572,0.487350995745581,0.0729033867369196,True,TRUE_DRIFT
Eagle_office_Lane,0.0,0.3520072980681434,0.2198571775629117,0.0478011874876397,0.0377962854771957,False,STABLE
Eagle_office_Lillian,0.0,-0.09188904702916681,-0.034953285592623916,0.2722651235620207,0.1279446954245755,True,TRUE_DRIFT
Eagle_office_Mable,0.0,0.45474217059993766,0.36399083656012765,0.1990273640326384,0.0600590793854149,True,TRUE_DRIFT
Eagle_office_Mandi,0.0,-0.07785506304241999,0.13353498988140158,0.6023740163539798,0.0707558731341734,True,TRUE_DRIFT
Eagle_office_Marisela,0.0,-0.13901204833714526,0.15021948651955552,0.232835801285831,0.0219232926354919,True,TRUE_DRIFT
Eagle_office_Michele,1.0,,,0.1531289178846558,0.0510672936629804,True,UNKNOWN_2016
Eagle_office_Nereida,0.0,-0.014943409147043616,0.09538842417766191,0.3350592266108916,0.0845099312479352,True,TRUE_DRIFT
Eagle_office_Norbert,0.0,-0.0250451021499911,0.09282428758236783,0.2554828755167351,0.0838742251075617,True,TRUE_DRIFT
Eagle_office_Patrice,0.0,0.8304311202631208,0.30074714351731385,0.0543114525340545,0.0016403322064326,False,STABLE
Eagle_office_Phyllis,0.0,-0.07787051335168463,0.1322086365399357,0.6025234057721125,0.0707654883029882,True,TRUE_DRIFT
Eagle_office_Randolph,0.0,0.5034337037934086,0.4133576064796028,0.0247322216628957,0.0091525827306457,False,STABLE
Eagle_office_Remedios,0.0,-0.0580578757383031,0.11160465263739645,0.4413088935910558,0.0693802485625439,True,TRUE_DRIFT
Eagle_office_Ryan,0.0,0.2936020023233363,0.2604700759030796,0.0391316805734057,0.0223163545533189,False,STABLE
Eagle_office_Sheree,0.0,0.34245909527561624,0.3595259389167674,0.1719135339445657,0.1316534118875014,True,TRUE_DRIFT
Eagle_office_Sonya,0.0,0.09294177960331476,-0.014099164324354771,0.124423634973798,0.0240113624702958,False,STABLE
Eagle_office_Tia,0.0,0.013415907075325107,0.08489718935895454,0.2471635702252026,0.0078650113498723,True,TRUE_DRIFT
Eagle_office_Yadira,0.0,0.856282645848962,0.3035291817355966,0.0784116995487749,0.0233137517330973,False,STABLE
